REF_DATE,GEO,DGUID,VALUE
2021,Chambly (2457005) V,2021A00052457005,115
2021,Stratford (3531011) CY,2021A00053531011,115
2021,Willow Creek No. 26 (4803018) MD,2021A00054803018,115
2021,Campbell River (5924034) CY,2021A00055924034,115
2021,Didsbury (4806032) T,2021A00054806032,120
2021,Coteau-du-Lac (2471040) V,2021A00052471040,120
2021,Cochrane (3556042) T,2021A00053556042,120
2021,St. Thomas (3534021) CY,2021A00053534021,120
2021,Minto (3523043) T,2021A00053523043,120
2021,Grimsby (3526065) T,2021A00053526065,120
2021,Oliver (5907014) T,2021A00055907014,120
2021,Saint John (1301006) C,2021A00051301006,125
2021,Stanley (4603047) RM,2021A00054603047,125
2021,Saint-Basile-le-Grand (2457020) V,2021A00052457020,125
2021,Stratford (1102080) T,2021A00051102080,125
2021,North Cowichan (5919008) DM,2021A00055919008,125
2021,Saint-Colomban (2475005) V,2021A00052475005,125
2021,Shefford (2447035) CT,2021A00052447035,125
2021,Coaticook (2444037) V,2021A00052444037,125
2021,Markham (3519036) CY,2021A00053519036,125
2021,Whitehorse (6001009) CY,2021A00056001009,130
2021,Kitchener (3530013) CY,2021A00053530013,130
2021,Newell County (4802031) MD,2021A00054802031,130
2021,Welland (3526032) CY,2021A00053526032,130
2021,Portage la Prairie (4609024) RM,2021A00054609024,130
2021,Wasaga Beach (3543064) T,2021A00053543064,130
2021,St. Albert (4811062) CY,2021A00054811062,130
2021,Bromont (2446078) V,2021A00052446078,130
2021,Brant (3529005) CY,2021A00053529005,130
2021,North Bay (3548044) CY,2021A00053548044,130
2021,Redcliff (4801018) T,2021A00054801018,130
2021,Brazeau County (4811032) MD,2021A00054811032,130
2021,Humboldt (4715008) CY,2021A00054715008,135
2021,Meadow Lake (4717052) CY,2021A00054717052,135
2021,Haldimand County (3528018) CY,2021A00053528018,135
2021,Prince Rupert (5947012) CY,2021A00055947012,135
2021,Morden (4603053) CY,2021A00054603053,135
2021,Orangeville (3522014) T,2021A00053522014,135
2021,Rhineland (4603041) MU,2021A00054603041,135
2021,Tracadie (1315002) MRM,2021A00051315002,140
2021,Vaughan (3519028) CY,2021A00053519028,140
2021,Aylmer (3534011) T,2021A00053534011,140
2021,Ashfield-Colborne-Wawanosh (3540063) TP,2021A00053540063,140
2021,Saint-Lazare (2471105) V,2021A00052471105,140
2021,Quinte West (3512015) CY,2021A00053512015,140
2021,North Stormont (3501042) TP,2021A00053501042,140
2021,Rouyn-Noranda (2486042) V,2021A00052486042,140
2021,Mont-Saint-Hilaire (2457035) V,2021A00052457035,145
2021,Boucherville (2458033) V,2021A00052458033,145
2021,Bayham (3534005) MU,2021A00053534005,145
2021,Sainte-Agathe-des-Monts (2478032) V,2021A00052478032,145
2021,Fort Erie (3526003) T,2021A00053526003,145
2021,Petawawa (3547076) T,2021A00053547076,150
2021,Ashfield-Colborne-Wawanosh (3540063) TP,2021A00053540063,150
2021,Saint-Lambert (2458012) V,2021A00052458012,150
2021,Beaumont (4811013) CY,2021A00054811013,150
2021,Beauharnois (2470022) V,2021A00052470022,150
2021,Delson (2467025) V,2021A00052467025,150
2021,Drayton Valley (4811031) T,2021A00054811031,150
2021,Oakville (3524001) T,2021A00053524001,150
2021,Mapleton (3523033) TP,2021A00053523033,155
2021,Barrhead County No. 11 (4813018) MD,2021A00054813018,155
2021,Courtenay (5926010) CY,2021A00055926010,155
2021,Havelock-Belmont-Methuen (3515030) TP,2021A00053515030,155
2021,Sainte-Julie (2459010) V,2021A00052459010,155
2021,Tecumseh (3537048) T,2021A00053537048,155
2021,Kawartha Lakes (3516010) CY,2021A00053516010,155
2021,Lincoln (3526057) T,2021A00053526057,160
2021,Malahide (3534010) TP,2021A00053534010,160
2021,West Kelowna (5935029) CY,2021A00055935029,160
2021,Beaver County (4810016) MD,2021A00054810016,165
2021,North Middlesex (3539041) MU,2021A00053539041,165
2021,Niagara-on-the-Lake (3526047) T,2021A00053526047,165
2021,Hudson (2471100) V,2021A00052471100,165
2021,Lethbridge County (4802011) MD,2021A00054802011,165
2021,Strathroy-Caradoc (3539015) MU,2021A00053539015,165
2021,Saint-Jean-sur-Richelieu (2456083) V,2021A00052456083,170
2021,Spallumcheen (5937024) DM,2021A00055937024,170
2021,Bayham (3534005) MU,2021A00053534005,170
2021,Prince Albert (4715066) CY,2021A00054715066,170
2021,Armstrong (5937028) CY,2021A00055937028,170
2021,Sainte-Adèle (2477022) V,2021A00052477022,175
2021,Mirabel (2474005) V,2021A00052474005,175
2021,Ponoka (4808039) T,2021A00054808039,175
2021,Southwest Middlesex (3539005) MU,2021A00053539005,175
2021,Lethbridge County (4802011) MD,2021A00054802011,175
2021,Oromocto (1303012) TV,2021A00051303012,175
2021,Saint-Hyacinthe (2454048) V,2021A00052454048,180
2021,West Perth (3531025) MU,2021A00053531025,180
2021,Huron East (3540040) MU,2021A00053540040,180
2021,Weyburn (4702047) CY,2021A00054702047,180
2021,Regina (4706027) CY,2021A00054706027,180
2021,Drumheller (4805026) T,2021A00054805026,180
2021,Lévis (2425213) V,2021A00052425213,180
2021,Malahide (3534010) TP,2021A00053534010,185
2021,Shediac (1307016) P,2021A00051307016,185
2021,Aylmer (3534011) T,2021A00053534011,185
2021,Vermilion River County (4810036) MD,2021A00054810036,185
2021,Cariboo A (5941019) RDA,2021A00055941019,190
2021,Vernon (5937014) CY,2021A00055937014,190
2021,Crowsnest Pass (4815007) SM,2021A00054815007,190
2021,Temiskaming Shores (3554020) CY,2021A00053554020,195
2021,Chibougamau (2499025) V,2021A00052499025,195
2021,Ponoka County (4808038) MD,2021A00054808038,195
2021,Perth East (3531030) TP,2021A00053531030,195
2021,Steinbach (4602044) CY,2021A00054602044,195
2021,West Elgin (3534042) MU,2021A00053534042,195
2021,Bay Roberts (1001409) T,2021A00051001409,195
2021,"Pictou, Subd. B (1212006) SC",2021A00051212006,195
2021,Kingston (3510010) CY,2021A00053510010,195
2021,Coaldale (4802019) T,2021A00054802019,195
2021,Moose Jaw (4707039) CY,2021A00054707039,195
2021,Devon (4811018) T,2021A00054811018,200
2021,Fredericton (1310032) C,2021A00051310032,200
2021,Cariboo G (5941015) RDA,2021A00055941015,200
2021,Seguin (3549003) TP,2021A00053549003,205
2021,Kent (5909032) DM,2021A00055909032,205
2021,Grey Highlands (3542015) MU,2021A00053542015,205
2021,Lorraine (2473025) V,2021A00052473025,205
2021,Huron-Kinloss (3541015) TP,2021A00053541015,205
2021,South Huron (3540005) MU,2021A00053540005,210
2021,Bluewater (3540010) MU,2021A00053540010,210
2021,Stirling-Rawdon (3512020) TP,2021A00053512020,210
2021,Penticton (5907041) CY,2021A00055907041,210
2021,Saint-Constant (2467035) V,2021A00052467035,210
2021,Creston (5903004) T,2021A00055903004,215
2021,Camrose County (4810001) MD,2021A00054810001,215
2021,"Cumberland, Subd. B (1211006) SC",2021A00051211006,215
2021,Trail (5905014) CY,2021A00055905014,215
2021,Victoriaville (2439062) V,2021A00052439062,215
2021,Lucan Biddulph (3539060) TP,2021A00053539060,215
2021,Mont-Tremblant (2478102) V,2021A00052478102,220
2021,Westmount (2466032) V,2021A00052466032,220
2021,Wheatland County (4805012) MD,2021A00054805012,220
2021,Saint-Zotique (2471025) MÉ,2021A00052471025,220
2021,Belleville (3512005) CY,2021A00053512005,220
2021,Cornwall (3501012) CY,2021A00053501012,220
2021,Surrey (5915004) CY,2021A00055915004,220
2021,Les Cèdres (2471050) MÉ,2021A00052471050,220
2021,Saint-Eustache (2472005) V,2021A00052472005,225
2021,Squamish (5931006) DM,2021A00055931006,225
2021,Winkler (4603050) CY,2021A00054603050,225
2021,Cypress County (4801003) MD,2021A00054801003,225
2021,Carignan (2457010) V,2021A00052457010,225
2021,North Perth (3531040) MU,2021A00053531040,225
2021,Pitt Meadows (5915070) CY,2021A00055915070,225
2021,Oshawa (3518013) CY,2021A00053518013,230
2021,Thorold (3526037) CY,2021A00053526037,230
2021,Sainte-Thérèse (2473010) V,2021A00052473010,230
2021,Peace River B (5955040) RDA,2021A00055955040,230
2021,Sainte-Anne-de-Bellevue (2466117) V,2021A00052466117,230
2021,Southgate (3542005) TP,2021A00053542005,230
2021,Tweed (3512030) MU,2021A00053512030,230
2021,L'Ange-Gardien (2482005) MÉ,2021A00052482005,230
2021,Clarenville (1007013) T,2021A00051007013,235
2021,Innisfail (4808008) T,2021A00054808008,235
2021,South Bruce (3541004) MU,2021A00053541004,235
2021,Oliver (5907014) T,2021A00055907014,235
2021,South Glengarry (3501005) TP,2021A00053501005,240
2021,Central Huron (3540025) MU,2021A00053540025,240
2021,Taber (4802021) MD,2021A00054802021,245
2021,Peace River C (5955042) RDA,2021A00055955042,245
2021,Blandford-Blenheim (3532045) TP,2021A00053532045,245
2021,East Zorra-Tavistock (3532038) TP,2021A00053532038,250
2021,Marystown (1002024) T,2021A00051002024,255
2021,Dorval (2466087) V,2021A00052466087,255
2021,Three Rivers (1101045) T,2021A00051101045,255
2021,Hope (5909009) DM,2021A00055909009,255
2021,Arran-Elderslie (3541043) MU,2021A00053541043,255
2021,Saint-Jérôme (2475017) V,2021A00052475017,255
2021,Sept-Îles (2497007) V,2021A00052497007,255
2021,Saint-Sauveur (2477043) V,2021A00052477043,255
2021,Perth East (3531030) TP,2021A00053531030,255
2021,Slave Lake (4817029) T,2021A00054817029,255
2021,Redcliff (4801018) T,2021A00054801018,255
2021,Repentigny (2460013) V,2021A00052460013,260
2021,Medicine Hat (4801006) CY,2021A00054801006,260
2021,"Cumberland, Subd. C (1211009) SC",2021A00051211009,260
2021,Welland (3526032) CY,2021A00053526032,265
2021,Chatsworth (3542037) TP,2021A00053542037,265
2021,Drummondville (2449058) V,2021A00052449058,265
2021,Memramcook (1307013) VL,2021A00051307013,265
2021,Rocky Mountain House (4809015) T,2021A00054809015,265
2021,Sioux Lookout (3560034) MU,2021A00053560034,265
2021,St. Marys (3531016) T,2021A00053531016,270
2021,La Broquerie (4602053) RM,2021A00054602053,270
2021,Sainte-Catherine (2467030) V,2021A00052467030,270
2021,Beaconsfield (2466107) V,2021A00052466107,270
2021,Gimli (4618031) RM,2021A00054618031,270
2021,Greenview No. 16 (4818015) MD,2021A00054818015,275
2021,Mapleton (3523033) TP,2021A00053523033,275
2021,Sarnia (3538030) CY,2021A00053538030,275
2021,Grande Prairie (4819012) CY,2021A00054819012,280
2021,Wetaskiwin County No. 10 (4811001) MD,2021A00054811001,280
2021,Hampstead (2466062) V,2021A00052466062,280
2021,Peterborough (3515014) CY,2021A00053515014,285
2021,Norwich (3532002) TP,2021A00053532002,290
2021,Granby (2447017) V,2021A00052447017,290
2021,Duncan (5919012) CY,2021A00055919012,290
2021,Candiac (2467020) V,2021A00052467020,290
2021,Mascouche (2464015) V,2021A00052464015,290
2021,Trent Lakes (3515044) MU,2021A00053515044,290
2021,Cramahe (3514014) TP,2021A00053514014,290
2021,Rocky View County (4806014) MD,2021A00054806014,295
2021,Lacombe County (4808022) MD,2021A00054808022,295
2021,Fort Frances (3559012) T,2021A00053559012,295
2021,Halifax (1209034) RGM,2021A00051209034,295
2021,Sault Ste. Marie (3557061) CY,2021A00053557061,300
2021,Blainville (2473015) V,2021A00052473015,300
2021,Osoyoos (5907005) T,2021A00055907005,300
2021,Val-d'Or (2489008) V,2021A00052489008,300
2021,Granby (2447017) V,2021A00052447017,305
2021,Strathcona County (4811052) SM,2021A00054811052,305
2021,Moncton (1307019) P,2021A00051307019,305
2021,Sainte-Marthe-sur-le-Lac (2472015) V,2021A00052472015,305
2021,Beresford (1315012) P,2021A00051315012,305
2021,Wellington North (3523050) TP,2021A00053523050,310
2021,Quesnel (5941013) CY,2021A00055941013,310
2021,Peachland (5935018) DM,2021A00055935018,310
2021,Lévis (2425213) V,2021A00052425213,310
2021,South-West Oxford (3532012) TP,2021A00053532012,310
2021,Rawdon (2462037) MÉ,2021A00052462037,315
2021,North Perth (3531040) MU,2021A00053531040,315
2021,Hanover (3542029) T,2021A00053542029,315
2021,"Pictou, Subd. C (1212011) SC",2021A00051212011,315
2021,Stanley (4603047) RM,2021A00054603047,320
2021,Olds (4806034) T,2021A00054806034,320
2021,Huron-Kinloss (3541015) TP,2021A00053541015,320
2021,"Kings, Subd. D (1207021) SC",2021A00051207021,320
2021,Zorra (3532027) TP,2021A00053532027,320
2021,Saguenay (2494068) V,2021A00052494068,325
2021,Langford (5917044) CY,2021A00055917044,325
2021,London (3539036) CY,2021A00053539036,325
2021,Metchosin (5917042) DM,2021A00055917042,330
2021,Goderich (3540028) T,2021A00053540028,330
2021,The Pas (4621045) T,2021A00054621045,330
2021,Lakeshore (3537064) T,2021A00053537064,330
2021,Wainwright (4807054) T,2021A00054807054,330
2021,Drummondville (2449058) V,2021A00052449058,335
2021,Boucherville (2458033) V,2021A00052458033,340
2021,Lloydminster (Part) (4717029) CY,2021A00054717029,340
2021,Minden Hills (3546015) TP,2021A00053546015,340
2021,Southgate (3542005) TP,2021A00053542005,340
2021,"Pictou, Subd. A (1212001) SC",2021A00051212001,340
2021,Vancouver (5915022) CY,2021A00055915022,345
2021,North Glengarry (3501050) TP,2021A00053501050,345
2021,Shediac (1307052) TV,2021A00051307052,345
2021,Stephenville (1004019) T,2021A00051004019,345
2021,La Prairie (2467015) V,2021A00052467015,350
2021,Chambly (2457005) V,2021A00052457005,350
2021,Wetaskiwin (4811002) CY,2021A00054811002,350
2021,Minto (3523043) T,2021A00053523043,350
2021,Mont-Royal (2466072) V,2021A00052466072,350
2021,LaSalle (3537034) T,2021A00053537034,350
2021,Wellesley (3530027) TP,2021A00053530027,350
2021,Brockton (3541032) MU,2021A00053541032,355
2021,Martensville (4711070) CY,2021A00054711070,355
2021,Winkler (4603050) CY,2021A00054603050,355
2021,East Kootenay C (5901035) RDA,2021A00055901035,355
2021,Smithers (5951043) T,2021A00055951043,355
2021,Clearwater County (4809002) MD,2021A00054809002,355
2021,Merritt (5933006) CY,2021A00055933006,355
2021,Shelburne (3522021) T,2021A00053522021,355
2021,Repentigny (2460013) V,2021A00052460013,360
2021,Kingsville (3537013) T,2021A00053537013,360
2021,Lac Ste. Anne County (4813001) MD,2021A00054813001,360
2021,Saint-Jérôme (2475017) V,2021A00052475017,360
2021,Oliver Paipoonge (3558011) MU,2021A00053558011,360
2021,Brownsburg-Chatham (2476043) V,2021A00052476043,360
2021,Fredericton (1310032) C,2021A00051310032,360
2021,Brokenhead (4612054) RM,2021A00054612054,365
2021,Estevan (4701024) CY,2021A00054701024,365
2021,Rockwood (4614036) RM,2021A00054614036,365
2021,Columbia-Shuswap C (5939037) RDA,2021A00055939037,370
2021,"Thunder Bay, Unorganized (3558090) NO",2021A00053558090,370
2021,Westlock County (4813028) MD,2021A00054813028,370
2021,"Annapolis, Subd. C (1205014) SC",2021A00051205014,370
2021,Cornwall (3501012) CY,2021A00053501012,370
2021,Lambton Shores (3538040) MU,2021A00053538040,370
2021,Wellesley (3530027) TP,2021A00053530027,370
2021,Trois-Rivières (2437067) V,2021A00052437067,375
2021,Edmundston (1313027) C,2021A00051313027,375
2021,Stonewall (4614039) T,2021A00054614039,375
2021,Beaubassin East / Beaubassin-est (1307005) RCR,2021A00051307005,375
2021,Prince George (5953023) CY,2021A00055953023,375
2021,Cowichan Valley C (5919049) RDA,2021A00055919049,380
2021,Barrington (1201001) MD,2021A00051201001,385
2021,Cookshire-Eaton (2441038) V,2021A00052441038,385
2021,Nanaimo A (5921010) RDA,2021A00055921010,385
2021,Trois-Rivières (2437067) V,2021A00052437067,385
2021,Windsor (3537039) CY,2021A00053537039,390
2021,Woolwich (3530035) TP,2021A00053530035,390
2021,White Rock (5915007) CY,2021A00055915007,395
2021,Petrolia (3538019) T,2021A00053538019,395
2021,"Annapolis, Subd. A (1205004) SC",2021A00051205004,400
2021,Douro-Dummer (3515023) TP,2021A00053515023,400
2021,Hanover (4602041) RM,2021A00054602041,400
2021,Wainfleet (3526014) TP,2021A00053526014,400
2021,New Tecumseth (3543007) T,2021A00053543007,400
2021,Hamilton (3525005) C,2021A00053525005,405
2021,Mountain View County (4806028) MD,2021A00054806028,405
2021,Saint John (1301006) C,2021A00051301006,405
2021,South Bruce Peninsula (3541055) T,2021A00053541055,405
2021,Otonabee-South Monaghan (3515005) TP,2021A00053515005,405
2021,Châteauguay (2467050) V,2021A00052467050,405
2021,Warman (4711068) CY,2021A00054711068,405
2021,Greater Sudbury / Grand Sudbury (3553005) CV,2021A00053553005,410
2021,Bulkley-Nechako A (5951051) RDA,2021A00055951051,410
2021,Portage la Prairie (4609024) RM,2021A00054609024,410
2021,Ramara (3543019) TP,2021A00053543019,415
2021,Plympton-Wyoming (3538035) T,2021A00053538035,415
2021,Kirkland (2466102) V,2021A00052466102,415
2021,Mercier (2467045) V,2021A00052467045,420
2021,West St. Paul (4613037) RM,2021A00054613037,420
2021,Saint-Hyacinthe (2454048) V,2021A00052454048,425
2021,Lachute (2476020) V,2021A00052476020,425
2021,Beaconsfield (2466107) V,2021A00052466107,430
2021,Kamloops (5933042) CY,2021A00055933042,430
2021,Terrebonne (2464008) V,2021A00052464008,430
2021,Williams Lake (5941009) CY,2021A00055941009,430
2021,Parry Sound (3549032) T,2021A00053549032,430
2021,Juan de Fuca (Part 1) (5917054) RDA,2021A00055917054,430
2021,Muskoka Lakes (3544053) TP,2021A00053544053,430
2021,Brooks (4802034) CY,2021A00054802034,435
2021,Moncton (1307022) C,2021A00051307022,435
2021,Norfolk County (3528052) CY,2021A00053528052,435
2021,Yellowhead County (4814003) MD,2021A00054814003,435
2021,Central Kootenay H (5903052) RDA,2021A00055903052,435
2021,Brampton (3521010) CY,2021A00053521010,440
2021,Corman Park No. 344 (4711065) RM,2021A00054711065,440
2021,Athabasca County (4813044) MD,2021A00054813044,440
2021,Tsinstikeptum 9 (5935802) IRI,2021A00055935802,445
2021,King (3519049) TP,2021A00053519049,445
2021,Gananoque (3507024) T,2021A00053507024,445
2021,Clarington (3518017) MU,2021A00053518017,445
2021,Castlegar (5903045) CY,2021A00055903045,450
2021,Langley (5915002) CY,2021A00055915002,450
2021,Westmount (2466032) V,2021A00052466032,450
2021,Nanaimo F (5921032) RDA,2021A00055921032,455
2021,Blackfalds (4808029) T,2021A00054808029,455
2021,Brooks (4802034) CY,2021A00054802034,455
2021,Dysart et al (3546024) MU,2021A00053546024,460
2021,Innisfil (3543017) T,2021A00053543017,460
2021,Yorkton (4709012) CY,2021A00054709012,460
2021,Halton Hills (3524015) T,2021A00053524015,460
2021,Salaberry-de-Valleyfield (2470052) V,2021A00052470052,460
2021,Alnwick/Haldimand (3514024) TP,2021A00053514024,465
2021,Nanaimo E (5921030) RDA,2021A00055921030,465
2021,Wood Buffalo (4816037) SM,2021A00054816037,475
2021,Dryden (3560027) CY,2021A00053560027,475
2021,Queens (1204010) RGM,2021A00051204010,480
2021,Whitecourt (4813030) T,2021A00054813030,480
2021,"Kenora, Unorganized (3560090) NO",2021A00053560090,480
2021,Georgina (3519070) T,2021A00053519070,480
2021,Magog (2445072) V,2021A00052445072,480
2021,Stone Mills (3511030) TP,2021A00053511030,485
2021,Airdrie (4806021) CY,2021A00054806021,485
2021,Dauphin (4617050) CY,2021A00054617050,490
2021,Edson (4814024) T,2021A00054814024,490
2021,Nanaimo G (5921034) RDA,2021A00055921034,495
2021,Thunder Bay (3558004) CY,2021A00053558004,500
2021,West Nipissing / Nipissing Ouest (3548055) M,2021A00053548055,505
2021,Charlottetown (1102075) CY,2021A00051102075,505
2021,Adjala-Tosorontio (3543003) TP,2021A00053543003,510
2021,Rigaud (2471133) V,2021A00052471133,510
2021,Happy Valley-Goose Bay (1010025) T,2021A00051010025,510
2021,Kirkland (2466102) V,2021A00052466102,510
2021,Rosemère (2473020) V,2021A00052473020,510
2021,Woodstock (3532042) CY,2021A00053532042,515
2021,North Dumfries (3530004) TP,2021A00053530004,515
2021,West Grey (3542004) MU,2021A00053542004,515
2021,New Glasgow (1212014) T,2021A00051212014,515
2021,Ingersoll (3532018) T,2021A00053532018,515
2021,Kapuskasing (3556066) T,2021A00053556066,520
2021,Selkirk (4613047) CY,2021A00054613047,520
2021,Mirabel (2474005) V,2021A00052474005,520
2021,Strathmore (4805018) T,2021A00054805018,525
2021,"Algoma, Unorganized, North Part (3557095) NO",2021A00053557095,530
2021,St. John's (1001519) CY,2021A00051001519,530
2021,Gravenhurst (3544002) T,2021A00053544002,530
2021,Pointe-Claire (2466097) V,2021A00052466097,540
2021,Saint-Bruno-de-Montarville (2458037) V,2021A00052458037,540
2021,Mississauga (3521005) CY,2021A00053521005,540
2021,Grand Falls / Grand-Sault (1312019) TV,2021A00051312019,550
2021,Ladysmith (5919021) T,2021A00055919021,550
2021,West Lincoln (3526021) TP,2021A00053526021,550
2021,Prince Rupert (5947012) CY,2021A00055947012,555
2021,Kitimat (5949005) DM,2021A00055949005,555
2021,Grey Highlands (3542015) MU,2021A00053542015,560
2021,Tillsonburg (3532004) T,2021A00053532004,560
2021,Brock (3518039) TP,2021A00053518039,560
2021,Chestermere (4806017) CY,2021A00054806017,560
2021,Morden (4603053) CY,2021A00054603053,565
2021,Puslinch (3523001) TP,2021A00053523001,565
2021,St. Andrews (4613043) RM,2021A00054613043,570
2021,Dawson Creek (5955014) CY,2021A00055955014,580
2021,Kimberley (5901028) CY,2021A00055901028,580
2021,Côte-Saint-Luc (2466058) V,2021A00052466058,580
2021,Niverville (4602046) T,2021A00054602046,585
2021,Saint-Jean-sur-Richelieu (2456083) V,2021A00052456083,585
2021,Vaudreuil-Dorion (2471083) V,2021A00052471083,585
2021,Thames Centre (3539027) MU,2021A00053539027,590
2021,Chester (1206009) MD,2021A00051206009,595
2021,"Kings, Subd. C (1207011) SC",2021A00051207011,605
2021,Comox Valley C (Puntledge - Black Creek) (5926024) RDA,2021A00055926024,610
2021,Cavan Monaghan (3515013) TP,2021A00053515013,610
2021,"Colchester, Subd. C (1210001) SC",2021A00051210001,610
2021,Trent Hills (3514045) MU,2021A00053514045,610
2021,Severn (3543015) TP,2021A00053543015,615
2021,High River (4806006) T,2021A00054806006,620
2021,Timmins (3556027) CY,2021A00053556027,620
2021,Port Moody (5915043) CY,2021A00055915043,620
2021,Grand Falls-Windsor (1006017) T,2021A00051006017,625
2021,Qualicum Beach (5921023) T,2021A00055921023,625
2021,Tay (3543071) TP,2021A00053543071,630
2021,Tay Valley (3509015) TP,2021A00053509015,635
2021,Amherst (1211011) T,2021A00051211011,640
2021,Woodstock (1311006) TV,2021A00051311006,640
2021,Bonnyville (4812009) T,2021A00054812009,645
2021,Three Rivers (1101045) T,2021A00051101045,645
2021,Chatham-Kent (3536020) MU,2021A00053536020,645
2021,Southern Gulf Islands (5917029) RDA,2021A00055917029,645
2021,Boisbriand (2473005) V,2021A00052473005,650
2021,Saint-Constant (2467035) V,2021A00052467035,650
2021,Georgian Bluffs (3542053) TP,2021A00053542053,655
2021,Chelsea (2482025) MÉ,2021A00052482025,660
2021,Comox Valley A (5926021) RDA,2021A00055926021,660
2021,Cowichan Valley B (5919046) RDA,2021A00055919046,665
2021,Russell (3502048) TP,2021A00053502048,665
2021,Grand Falls / Grand-Sault (1312019) TV,2021A00051312019,665
2021,Gaspé (2403005) V,2021A00052403005,670
2021,Digby (1203004) MD,2021A00051203004,675
2021,Perth (3509021) T,2021A00053509021,675
2021,Bridgewater (1206004) T,2021A00051206004,675
2021,Renfrew (3547048) T,2021A00053547048,685
2021,Victoria (5917034) CY,2021A00055917034,685
2021,Lacombe (4808031) CY,2021A00054808031,685
2021,Hanover (4602041) RM,2021A00054602041,685
2021,Cantley (2482020) MÉ,2021A00052482020,685
2021,Nanaimo (5921007) CY,2021A00055921007,690
2021,Hamilton (3514019) TP,2021A00053514019,690
2021,Red Deer County (4808001) MD,2021A00054808001,695
2021,Pontiac (2482030) MÉ,2021A00052482030,695
2021,Portage la Prairie (4609029) CY,2021A00054609029,700
2021,St. Clements (4613056) RM,2021A00054613056,700
2021,Mono (3522012) T,2021A00053522012,710
2021,"Kings, Subd. B (1207016) SC",2021A00051207016,710
2021,Campbellton (1314014) C,2021A00051314014,715
2021,Mackenzie County (4817095) SM,2021A00054817095,715
2021,Camrose (4810011) CY,2021A00054810011,720
2021,Torbay (1001509) T,2021A00051001509,720
2021,Wolfville (1207024) T,2021A00051207024,725
2021,Red Deer (4808011) CY,2021A00054808011,725
2021,Macdonald (4610035) RM,2021A00054610035,725
2021,Sechelt (5929011) DM,2021A00055929011,735
2021,Swift Current (4708004) CY,2021A00054708004,735
2021,Brighton (3514004) MU,2021A00053514004,745
2021,Saint-Eustache (2472005) V,2021A00052472005,745
2021,Terrace (5949011) CY,2021A00055949011,745
2021,Augusta (3507006) TP,2021A00053507006,745
2021,Clearview (3543005) TP,2021A00053543005,750
2021,Central Elgin (3534020) MU,2021A00053534020,755
2021,Steinbach (4602044) CY,2021A00054602044,755
2021,Thompson (4622026) CY,2021A00054622026,755
2021,Val-des-Monts (2482015) MÉ,2021A00052482015,765
2021,The Blue Mountains (3542045) T,2021A00053542045,765
2021,St. Clair (3538003) TP,2021A00053538003,765
2021,Kentville (1207012) T,2021A00051207012,770
2021,Peace River (4819038) T,2021A00054819038,770
2021,Deux-Montagnes (2472010) V,2021A00052472010,775
2021,"Antigonish, Subd. B (1214006) SC",2021A00051214006,775
2021,Kingston (3510010) CY,2021A00053510010,780
2021,Portugal Cove-St. Philip's (1001504) T,2021A00051001504,785
2021,McNab/Braeside (3547003) TP,2021A00053547003,790
2021,East St. Paul (4613032) RM,2021A00054613032,790
2021,Fernie (5901012) CY,2021A00055901012,795
2021,Terrebonne (2464008) V,2021A00052464008,795
2021,Memramcook (1307013) VL,2021A00051307013,795
2021,Whitewater Region (3547056) TP,2021A00053547056,800
2021,Parksville (5921018) CY,2021A00055921018,800
2021,North Battleford (4716029) CY,2021A00054716029,805
2021,Lanark Highlands (3509039) TP,2021A00053509039,805
2021,Coldstream (5937010) DM,2021A00055937010,815
2021,Chilliwack (5909020) CY,2021A00055909020,815
2021,Calgary (4806016) CY,2021A00054806016,825
2021,Leeds and the Thousand Islands (3507021) TP,2021A00053507021,825
2021,Hinton (4814019) T,2021A00054814019,830
2021,Comox Valley B (Lazo North) (5926022) RDA,2021A00055926022,835
2021,Leduc County (4811012) MD,2021A00054811012,840
2021,Lethbridge (4802012) CY,2021A00054802012,845
2021,Elizabethtown-Kitley (3507014) TP,2021A00053507014,850
2021,Cowansville (2446080) V,2021A00052446080,855
2021,Meaford (3542047) MU,2021A00053542047,855
2021,Cranbrook (5901022) CY,2021A00055901022,860
2021,Summerland (5907035) DM,2021A00055907035,865
2021,Gander (1006009) T,2021A00051006009,865
2021,Chestermere (4806017) CY,2021A00054806017,870
2021,Smiths Falls (3509004) T,2021A00053509004,875
2021,Lac la Biche County (4812037) SM,2021A00054812037,885
2021,Bathurst (1315011) C,2021A00051315011,885
2021,Mission (5909056) DM,2021A00055909056,885
2021,Labrador City (1010032) T,2021A00051010032,885
2021,Lac-Brome (2446075) V,2021A00052446075,910
2021,Blainville (2473015) V,2021A00052473015,915
2021,Kincardine (3541024) MU,2021A00053541024,915
2021,Edwardsburgh/Cardinal (3507004) TP,2021A00053507004,920
2021,Truro (1210006) T,2021A00051210006,920
2021,Revelstoke (5939019) CY,2021A00055939019,930
2021,Metro Vancouver A (5915020) RDA,2021A00055915020,930
2021,Drummond/North Elmsley (3509010) TP,2021A00053509010,930
2021,Champlain (3502010) TP,2021A00053502010,935
2021,Burton (1303011) P,2021A00051303011,940
2021,"Antigonish, Subd. A (1214001) SC",2021A00051214001,940
2021,Sidney (5917010) T,2021A00055917010,945
2021,Corner Brook (1005018) CY,2021A00051005018,945
2021,Sainte-Anne-de-Bellevue (2466117) V,2021A00052466117,950
